time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2024-09-26 11:33:56,-82.4707,27.9093, 469.2, 6328, -6.0, -9.3, -8.3, 77, 82, 4.02,173,23.4
2024-09-26 11:33:57,-82.4708,27.9095, 468.8, 6335, -6.1, -9.4, -8.4, 77, 82, 4.01,173,23.4
2024-09-26 11:33:58,-82.4708,27.9097, 468.3, 6342, -6.1, -9.4, -8.4, 77, 82, 4.01,173,23.4
2024-09-26 11:33:59,-82.4708,27.9099, 467.9, 6349, -6.1, -9.5, -8.4, 77, 82, 3.99,173,23.4
2024-09-26 11:34:00,-82.4709,27.9102, 467.5, 6356, -6.1, -9.5, -8.5, 77, 81, 3.97,173,23.5
2024-09-26 11:34:01,-82.4709,27.9104, 467.1, 6362, -6.2, -9.6, -8.6, 76, 81, 3.95,173,23.5
2024-09-26 11:34:02,-82.4709,27.9106, 466.7, 6369, -6.2, -9.7, -8.6, 76, 81, 3.94,173,23.5
2024-09-26 11:34:03,-82.4709,27.9108, 466.3, 6376, -6.2, -9.8, -8.7, 76, 81, 3.92,173,23.5
2024-09-26 11:34:04,-82.4710,27.9110, 465.9, 6382, -6.2, -9.8, -8.7, 76, 80, 3.90,173,23.6
2024-09-26 11:34:05,-82.4710,27.9112, 465.5, 6389, -6.2, -9.9, -8.8, 75, 80, 3.88,173,23.6
2024-09-26 11:34:06,-82.4710,27.9114, 465.1, 6396, -6.3,-10.0, -8.9, 75, 80, 3.86,173,23.6
2024-09-26 11:34:07,-82.4711,27.9116, 464.7, 6402, -6.3,-10.0, -8.9, 75, 79, 3.84,173,23.6
2024-09-26 11:34:08,-82.4711,27.9118, 464.3, 6409, -6.3,-10.1, -9.0, 74, 79, 3.83,173,23.7
2024-09-26 11:34:09,-82.4711,27.9121, 464.0, 6415, -6.3,-10.2, -9.1, 74, 79, 3.81,173,23.7
2024-09-26 11:34:10,-82.4711,27.9123, 463.6, 6422, -6.4,-10.2, -9.1, 74, 79, 3.79,174,23.7
2024-09-26 11:34:11,-82.4712,27.9125, 463.2, 6429, -6.4,-10.3, -9.2, 74, 78, 3.77,174,23.7
2024-09-26 11:34:12,-82.4712,27.9128, 462.8, 6435, -6.4,-10.4, -9.3, 73, 78, 3.75,174,23.8
2024-09-26 11:34:13,-82.4712,27.9130, 462.4, 6441, -6.4,-10.5, -9.3, 73, 78, 3.74,174,23.8
2024-09-26 11:34:14,-82.4712,27.9132, 462.0, 6448, -6.5,-10.5, -9.4, 73, 78, 3.72,174,23.8
2024-09-26 11:34:15,-82.4713,27.9134, 461.7, 6454, -6.5,-10.6, -9.4, 73, 78, 3.71,174,23.9
2024-09-26 11:34:16,-82.4713,27.9137, 461.3, 6460, -6.5,-10.6, -9.5, 73, 77, 3.70,174,23.9
2024-09-26 11:34:17,-82.4713,27.9139, 460.9, 6466, -6.5,-10.7, -9.5, 72, 77, 3.68,174,23.9
2024-09-26 11:34:18,-82.4714,27.9141, 460.6, 6473, -6.6,-10.7, -9.6, 72, 77, 3.67,174,24.0
2024-09-26 11:34:19,-82.4714,27.9143, 460.2, 6479, -6.6,-10.8, -9.6, 72, 77, 3.65,174,24.1
2024-09-26 11:34:20,-82.4714,27.9146, 459.8, 6485, -6.6,-10.8, -9.7, 72, 77, 3.64,174,24.2
2024-09-26 11:34:21,-82.4714,27.9148, 459.5, 6491, -6.7,-10.9, -9.7, 72, 76, 3.63,174,24.3
2024-09-26 11:34:22,-82.4715,27.9150, 459.1, 6497, -6.7,-11.0, -9.8, 72, 76, 3.61,174,24.4
2024-09-26 11:34:23,-82.4715,27.9153, 458.7, 6504, -6.7,-11.0, -9.8, 71, 76, 3.60,174,24.5
2024-09-26 11:34:24,-82.4715,27.9156, 458.4, 6510, -6.8,-11.1, -9.9, 71, 76, 3.58,174,24.5
2024-09-26 11:34:25,-82.4715,27.9157, 457.9, 6518, -6.8,-11.2,-10.0, 71, 76, 3.56,174,24.7
2024-09-26 11:34:26,-82.4716,27.9159, 457.7, 6522, -6.8,-11.2,-10.0, 71, 76, 3.57,174,24.7
2024-09-26 11:34:27,-82.4716,27.9162, 457.3, 6528, -6.9,-11.1, -9.9, 71, 76, 3.58,174,24.8
2024-09-26 11:34:28,-82.4716,27.9164, 457.0, 6535, -6.9,-11.1, -9.9, 72, 77, 3.58,174,24.9
2024-09-26 11:34:29,-82.4716,27.9166, 456.6, 6541, -6.9,-11.1, -9.9, 72, 77, 3.59,174,25.0
2024-09-26 11:34:30,-82.4717,27.9169, 456.3, 6546, -7.0,-11.1, -9.9, 72, 77, 3.59,174,25.1
2024-09-26 11:34:31,-82.4717,27.9171, 456.0, 6550, -7.0,-11.1, -9.9, 73, 78, 3.60,174,25.2
2024-09-26 11:34:32,-82.4717,27.9173, 455.7, 6555, -7.0,-11.1, -9.9, 73, 78, 3.61,174,25.3
2024-09-26 11:34:33,-82.4718,27.9175, 455.4, 6560, -7.1,-11.1, -9.9, 73, 78, 3.61,174,25.4
2024-09-26 11:34:34,-82.4718,27.9178, 455.1, 6565, -7.1,-11.1, -9.9, 73, 79, 3.62,174,25.5
2024-09-26 11:34:35,-82.4718,27.9180, 454.8, 6570, -7.2,-11.0, -9.8, 74, 79, 3.62,174,25.5
2024-09-26 11:34:36,-82.4718,27.9182, 454.5, 6576, -7.2,-11.0, -9.8, 74, 79, 3.63,174,25.6
2024-09-26 11:34:37,-82.4719,27.9184, 454.2, 6582, -7.2,-11.0, -9.8, 74, 80, 3.64,174,25.7
2024-09-26 11:34:38,-82.4719,27.9187, 453.8, 6588, -7.3,-11.0, -9.8, 75, 80, 3.64,174,25.8
2024-09-26 11:34:39,-82.4719,27.9189, 453.5, 6594, -7.3,-11.0, -9.8, 75, 80, 3.65,174,25.8
2024-09-26 11:34:40,-82.4719,27.9192, 453.1, 6600, -7.3,-11.0, -9.8, 75, 81, 3.65,174,25.9
2024-09-26 11:34:41,-82.4720,27.9194, 452.8, 6606, -7.4,-11.0, -9.8, 75, 81, 3.65,174,25.9
2024-09-26 11:34:42,-82.4720,27.9196, 452.5, 6611, -7.4,-11.0, -9.8, 75, 81, 3.65,174,26.0
2024-09-26 11:34:43,-82.4720,27.9199, 452.1, 6617, -7.5,-11.0, -9.8, 75, 81, 3.65,174,26.0
2024-09-26 11:34:44,-82.4721,27.9201, 451.8, 6622, -7.5,-11.1, -9.9, 76, 81, 3.65,174,26.1
2024-09-26 11:34:45,-82.4721,27.9204, 451.5, 6628, -7.5,-11.1, -9.9, 76, 82, 3.64,174,26.1
2024-09-26 11:34:46,-82.4721,27.9206, 451.2, 6633, -7.6,-11.1, -9.9, 76, 82, 3.65,174,26.2
2024-09-26 11:34:47,-82.4721,27.9208, 450.8, 6639, -7.6,-11.1, -9.9, 76, 82, 3.65,174,26.3
2024-09-26 11:34:48,-82.4722,27.9211, 450.5, 6645, -7.7,-11.1, -9.9, 76, 82, 3.65,174,26.3
2024-09-26 11:34:49,-82.4722,27.9213, 450.2, 6651, -7.7,-11.1, -9.9, 77, 82, 3.65,174,26.4
2024-09-26 11:34:50,-82.4722,27.9216, 449.9, 6656, -7.7,-11.1, -9.9, 77, 83, 3.65,174,26.4
2024-09-26 11:34:51,-82.4723,27.9218, 449.5, 6662, -7.8,-11.1, -9.9, 77, 83, 3.65,174,26.5
2024-09-26 11:34:52,-82.4723,27.9220, 449.2, 6668, -7.8,-11.1, -9.9, 77, 83, 3.65,174,26.5
2024-09-26 11:34:53,-82.4723,27.9223, 448.8, 6674, -7.8,-11.1, -9.9, 77, 83, 3.65,174,26.6
2024-09-26 11:34:54,-82.4723,27.9225, 448.5, 6680, -7.9,-11.2,-10.0, 77, 83, 3.64,174,26.6
2024-09-26 11:34:55,-82.4724,27.9228, 448.2, 6686, -7.9,-11.2,-10.0, 77, 83, 3.63,174,26.7
2024-09-26 11:34:56,-82.4724,27.9230, 447.8, 6691, -7.9,-11.2,-10.0, 77, 83, 3.63,174,26.7
2024-09-26 11:34:57,-82.4724,27.9232, 447.5, 6697, -7.9,-11.3,-10.0, 77, 83, 3.62,174,26.8
2024-09-26 11:34:58,-82.4724,27.9235, 447.2, 6703, -8.0,-11.3,-10.1, 77, 83, 3.62,174,26.8
2024-09-26 11:34:59,-82.4725,27.9237, 446.8, 6709, -8.0,-11.3,-10.1, 77, 83, 3.61,174,26.8
2024-09-26 11:35:00,-82.4725,27.9240, 446.5, 6714, -8.0,-11.3,-10.1, 77, 83, 3.60,174,26.8
2024-09-26 11:35:01,-82.4725,27.9242, 446.2, 6720, -8.1,-11.4,-10.1, 77, 83, 3.60,174,26.8
2024-09-26 11:35:02,-82.4726,27.9244, 445.8, 6726, -8.1,-11.4,-10.2, 77, 83, 3.59,174,26.9
2024-09-26 11:35:03,-82.4726,27.9247, 445.5, 6732, -8.1,-11.4,-10.2, 77, 83, 3.59,174,26.9
2024-09-26 11:35:04,-82.4726,27.9249, 445.1, 6738, -8.2,-11.5,-10.2, 77, 83, 3.58,174,26.9
2024-09-26 11:35:05,-82.4726,27.9252, 444.8, 6744, -8.2,-11.5,-10.3, 77, 83, 3.57,174,26.9
2024-09-26 11:35:06,-82.4727,27.9254, 444.4, 6750, -8.2,-11.5,-10.3, 77, 84, 3.57,174,26.9
2024-09-26 11:35:07,-82.4727,27.9256, 444.1, 6757, -8.3,-11.6,-10.3, 77, 84, 3.56,174,26.9
2024-09-26 11:35:08,-82.4727,27.9259, 443.8, 6763, -8.3,-11.6,-10.3, 77, 84, 3.56,174,26.9
2024-09-26 11:35:09,-82.4727,27.9261, 443.4, 6769, -8.4,-11.6,-10.4, 77, 84, 3.55,174,27.0
2024-09-26 11:35:10,-82.4727,27.9263, 443.1, 6775, -8.4,-11.6,-10.4, 77, 84, 3.55,174,27.0
2024-09-26 11:35:11,-82.4728,27.9266, 442.8, 6780, -8.5,-11.7,-10.4, 78, 84, 3.54,174,27.0
2024-09-26 11:35:12,-82.4728,27.9268, 442.4, 6786, -8.5,-11.7,-10.4, 78, 84, 3.54,174,27.0
2024-09-26 11:35:13,-82.4728,27.9271, 442.1, 6791, -8.5,-11.7,-10.4, 78, 85, 3.54,174,27.0
2024-09-26 11:35:14,-82.4728,27.9273, 441.8, 6797, -8.6,-11.7,-10.5, 78, 85, 3.53,174,27.0
2024-09-26 11:35:15,-82.4728,27.9275, 441.4, 6802, -8.6,-11.8,-10.5, 78, 85, 3.53,174,27.1
2024-09-26 11:35:16,-82.4728,27.9278, 441.1, 6808, -8.7,-11.8,-10.5, 78, 85, 3.52,174,27.1
2024-09-26 11:35:17,-82.4728,27.9280, 440.8, 6814, -8.7,-11.8,-10.5, 78, 85, 3.52,174,27.1
2024-09-26 11:35:18,-82.4729,27.9282, 440.4, 6821, -8.8,-11.8,-10.6, 78, 85, 3.51,175,27.0
2024-09-26 11:35:19,-82.4729,27.9285, 440.1, 6827, -8.8,-11.9,-10.6, 78, 85, 3.50,175,27.0
2024-09-26 11:35:20,-82.4729,27.9287, 439.8, 6833, -8.8,-11.9,-10.6, 79, 86, 3.50,175,26.9
2024-09-26 11:35:21,-82.4729,27.9289, 439.5, 6839, -8.9,-11.9,-10.6, 79, 86, 3.50,175,26.9
2024-09-26 11:35:22,-82.4729,27.9292, 439.1, 6845, -8.9,-11.9,-10.7, 79, 86, 3.49,175,26.8
2024-09-26 11:35:23,-82.4729,27.9294, 438.8, 6850, -9.0,-12.0,-10.7, 79, 86, 3.49,175,26.8
2024-09-26 11:35:24,-82.4729,27.9297, 438.5, 6856, -9.0,-12.0,-10.7, 79, 86, 3.49,176,26.7
2024-09-26 11:35:25,-82.4729,27.9299, 438.1, 6861, -9.1,-12.0,-10.7, 79, 87, 3.48,176,26.7
2024-09-26 11:35:26,-82.4730,27.9301, 437.8, 6867, -9.1,-12.0,-10.7, 79, 87, 3.48,176,26.6
2024-09-26 11:35:27,-82.4730,27.9304, 437.4, 6873, -9.2,-12.1,-10.8, 80, 87, 3.47,176,26.6
2024-09-26 11:35:28,-82.4730,27.9306, 437.1, 6879, -9.2,-12.1,-10.8, 80, 87, 3.47,176,26.5
2024-09-26 11:35:29,-82.4730,27.9308, 436.8, 6885, -9.3,-12.1,-10.8, 80, 88, 3.47,176,26.5
2024-09-26 11:35:30,-82.4730,27.9311, 436.4, 6892, -9.3,-12.1,-10.8, 80, 88, 3.46,176,26.4
2024-09-26 11:35:31,-82.4730,27.9313, 436.1, 6898, -9.4,-12.1,-10.8, 80, 88, 3.46,177,26.4
2024-09-26 11:35:32,-82.4730,27.9315, 435.7, 6904, -9.4,-12.1,-10.8, 80, 88, 3.46,177,26.3
2024-09-26 11:35:33,-82.4731,27.9318, 435.3, 6911, -9.5,-12.2,-10.9, 81, 88, 3.46,177,26.3
2024-09-26 11:35:34,-82.4731,27.9320, 435.0, 6917, -9.5,-12.2,-10.9, 81, 88, 3.45,177,26.2
2024-09-26 11:35:35,-82.4731,27.9323, 434.6, 6924, -9.5,-12.2,-10.9, 81, 88, 3.45,177,26.2
2024-09-26 11:35:36,-82.4731,27.9325, 434.3, 6930, -9.6,-12.3,-10.9, 81, 88, 3.44,177,26.2
2024-09-26 11:35:37,-82.4731,27.9327, 433.9, 6937, -9.6,-12.3,-11.0, 81, 89, 3.44,178,26.1
2024-09-26 11:35:38,-82.4731,27.9330, 433.6, 6943, -9.6,-12.3,-11.0, 81, 89, 3.43,178,26.0
2024-09-26 11:35:39,-82.4731,27.9332, 433.2, 6949, -9.7,-12.3,-11.0, 81, 89, 3.43,178,25.9
2024-09-26 11:35:40,-82.4731,27.9334, 432.9, 6955, -9.7,-12.4,-11.0, 81, 89, 3.42,178,25.9
2024-09-26 11:35:41,-82.4731,27.9336, 432.6, 6961, -9.7,-12.4,-11.1, 81, 89, 3.42,179,25.8
2024-09-26 11:35:42,-82.4731,27.9338, 432.2, 6966, -9.8,-12.4,-11.1, 81, 89, 3.41,179,25.7
2024-09-26 11:35:43,-82.4730,27.9341, 431.9, 6972, -9.8,-12.5,-11.1, 81, 89, 3.41,179,25.6
2024-09-26 11:35:44,-82.4730,27.9343, 431.6, 6978, -9.8,-12.5,-11.1, 81, 89, 3.40,180,25.5
2024-09-26 11:35:45,-82.4730,27.9345, 431.2, 6984, -9.8,-12.5,-11.2, 81, 89, 3.40,180,25.4
2024-09-26 11:35:46,-82.4730,27.9347, 430.9, 6990, -9.9,-12.5,-11.2, 81, 89, 3.40,180,25.4
2024-09-26 11:35:47,-82.4730,27.9350, 430.6, 6996, -9.9,-12.5,-11.2, 81, 89, 3.40,180,25.3
2024-09-26 11:35:48,-82.4730,27.9352, 430.3, 7001, -9.9,-12.5,-11.2, 81, 89, 3.40,181,25.2
2024-09-26 11:35:49,-82.4729,27.9354, 430.0, 7007, -9.9,-12.6,-11.2, 81, 89, 3.39,181,25.1
2024-09-26 11:35:50,-82.4729,27.9356, 429.7, 7013, -9.9,-12.6,-11.2, 81, 89, 3.39,181,25.1
2024-09-26 11:35:51,-82.4729,27.9359, 429.3, 7018, -9.9,-12.6,-11.2, 81, 89, 3.39,181,25.0
2024-09-26 11:35:52,-82.4729,27.9361, 429.0, 7024,-10.0,-12.6,-11.2, 81, 89, 3.39,182,24.9
2024-09-26 11:35:53,-82.4729,27.9363, 428.7, 7029,-10.0,-12.6,-11.3, 81, 89, 3.39,182,24.8
2024-09-26 11:35:54,-82.4729,27.9365, 428.4, 7035,-10.0,-12.6,-11.3, 81, 89, 3.39,182,24.7
2024-09-26 11:35:55,-82.4728,27.9367, 428.1, 7040,-10.0,-12.4,-11.0, 83, 91, 3.46,183,24.7
2024-09-26 11:35:56,-82.4728,27.9370, 427.8, 7045,-10.0,-12.4,-11.1, 83, 91, 3.46,183,24.6
2024-09-26 11:35:57,-82.4728,27.9372, 427.6, 7050,-10.0,-12.4,-11.1, 83, 91, 3.46,183,24.5
2024-09-26 11:35:58,-82.4728,27.9375, 427.3, 7056,-10.1,-12.4,-11.1, 83, 91, 3.45,183,24.6
2024-09-26 11:35:59,-82.4728,27.9376, 426.9, 7063,-10.1,-12.4,-11.1, 83, 91, 3.45,183,24.6
2024-09-26 11:36:00,-82.4728,27.9379, 426.7, 7066,-10.1,-12.5,-11.1, 83, 91, 3.45,183,24.7
2024-09-26 11:36:01,-82.4728,27.9381, 426.4, 7071,-10.1,-12.5,-11.1, 83, 91, 3.45,183,24.7
2024-09-26 11:36:02,-82.4727,27.9383, 426.1, 7076,-10.1,-12.5,-11.2, 83, 91, 3.44,183,24.8
2024-09-26 11:36:03,-82.4727,27.9385, 425.8, 7082,-10.1,-12.5,-11.2, 83, 91, 3.44,184,24.8
2024-09-26 11:36:04,-82.4727,27.9388, 425.5, 7087,-10.2,-12.5,-11.2, 83, 91, 3.44,184,24.9
2024-09-26 11:36:05,-82.4727,27.9390, 425.2, 7092,-10.2,-12.6,-11.2, 83, 91, 3.43,184,24.9
2024-09-26 11:36:06,-82.4727,27.9392, 424.9, 7098,-10.2,-12.6,-11.2, 83, 91, 3.43,184,25.0
2024-09-26 11:36:07,-82.4727,27.9394, 424.6, 7103,-10.2,-12.6,-11.2, 83, 91, 3.43,184,25.0
2024-09-26 11:36:08,-82.4726,27.9397, 424.3, 7108,-10.2,-12.6,-11.3, 83, 91, 3.42,184,25.1
2024-09-26 11:36:09,-82.4726,27.9399, 424.0, 7114,-10.2,-12.6,-11.3, 83, 91, 3.42,184,25.1
2024-09-26 11:36:10,-82.4726,27.9401, 423.7, 7119,-10.3,-12.7,-11.3, 83, 91, 3.42,184,25.1
2024-09-26 11:36:11,-82.4726,27.9404, 423.4, 7125,-10.3,-12.7,-11.3, 83, 91, 3.41,184,25.2
2024-09-26 11:36:12,-82.4726,27.9406, 423.1, 7131,-10.3,-12.7,-11.3, 83, 91, 3.41,184,25.2
2024-09-26 11:36:13,-82.4725,27.9408, 422.8, 7137,-10.3,-12.8,-11.4, 83, 91, 3.40,184,25.3
2024-09-26 11:36:14,-82.4725,27.9411, 422.4, 7143,-10.4,-12.8,-11.4, 82, 91, 3.39,184,25.3
2024-09-26 11:36:15,-82.4725,27.9413, 422.1, 7150,-10.4,-12.8,-11.4, 82, 91, 3.39,184,25.4
2024-09-26 11:36:16,-82.4725,27.9415, 421.7, 7156,-10.4,-12.9,-11.5, 82, 91, 3.38,184,25.4
2024-09-26 11:36:17,-82.4725,27.9418, 421.4, 7163,-10.5,-12.9,-11.5, 82, 91, 3.37,184,25.5
2024-09-26 11:36:18,-82.4724,27.9420, 421.0, 7169,-10.5,-12.9,-11.5, 82, 91, 3.36,184,25.5
2024-09-26 11:36:19,-82.4724,27.9422, 420.7, 7175,-10.5,-13.0,-11.6, 82, 91, 3.36,184,25.5
2024-09-26 11:36:20,-82.4724,27.9425, 420.4, 7181,-10.6,-13.0,-11.6, 82, 91, 3.35,184,25.6
2024-09-26 11:36:21,-82.4724,27.9427, 420.1, 7187,-10.6,-13.0,-11.6, 82, 91, 3.34,184,25.6
2024-09-26 11:36:22,-82.4723,27.9429, 419.8, 7193,-10.6,-13.1,-11.7, 82, 91, 3.34,184,25.6
2024-09-26 11:36:23,-82.4723,27.9431, 419.5, 7198,-10.7,-13.1,-11.7, 82, 91, 3.33,184,25.6
2024-09-26 11:36:24,-82.4723,27.9434, 419.2, 7203,-10.7,-13.1,-11.7, 82, 91, 3.32,184,25.7
2024-09-26 11:36:25,-82.4723,27.9436, 418.9, 7208,-10.7,-13.2,-11.8, 82, 91, 3.31,185,25.7
2024-09-26 11:36:26,-82.4723,27.9438, 418.6, 7214,-10.8,-13.2,-11.8, 82, 91, 3.31,185,25.7
2024-09-26 11:36:27,-82.4722,27.9441, 418.3, 7219,-10.8,-13.2,-11.8, 82, 91, 3.30,185,25.7
2024-09-26 11:36:28,-82.4722,27.9443, 418.0, 7224,-10.8,-13.3,-11.9, 82, 91, 3.29,185,25.8
2024-09-26 11:36:29,-82.4722,27.9445, 417.7, 7229,-10.8,-13.3,-11.9, 82, 91, 3.29,185,25.8
2024-09-26 11:36:30,-82.4722,27.9448, 417.4, 7235,-10.9,-13.4,-11.9, 82, 91, 3.28,185,25.8
2024-09-26 11:36:31,-82.4722,27.9450, 417.1, 7241,-10.9,-13.4,-12.0, 82, 91, 3.27,185,25.8
2024-09-26 11:36:32,-82.4721,27.9452, 416.8, 7246,-10.9,-13.4,-12.0, 82, 91, 3.26,185,25.9
2024-09-26 11:36:33,-82.4721,27.9455, 416.6, 7252,-10.9,-13.5,-12.0, 82, 91, 3.26,185,25.9
2024-09-26 11:36:34,-82.4721,27.9457, 416.3, 7257,-11.0,-13.5,-12.1, 82, 91, 3.25,185,25.9
2024-09-26 11:36:35,-82.4721,27.9459, 416.0, 7262,-11.0,-13.5,-12.1, 81, 91, 3.24,185,25.9
2024-09-26 11:36:36,-82.4721,27.9462, 415.7, 7267,-11.0,-13.6,-12.1, 81, 91, 3.23,185,26.0
2024-09-26 11:36:37,-82.4720,27.9464, 415.4, 7272,-11.1,-13.6,-12.2, 81, 91, 3.23,185,26.0
2024-09-26 11:36:38,-82.4720,27.9466, 415.1, 7277,-11.1,-13.6,-12.2, 81, 91, 3.22,185,26.0
2024-09-26 11:36:39,-82.4720,27.9469, 414.8, 7282,-11.1,-13.7,-12.2, 81, 91, 3.21,185,26.0
2024-09-26 11:36:40,-82.4720,27.9471, 414.6, 7288,-11.1,-13.7,-12.3, 81, 91, 3.20,185,26.0
2024-09-26 11:36:41,-82.4720,27.9474, 414.3, 7293,-11.2,-13.8,-12.3, 81, 90, 3.19,185,26.0
2024-09-26 11:36:42,-82.4719,27.9476, 414.0, 7298,-11.2,-13.8,-12.3, 81, 90, 3.18,185,26.0
2024-09-26 11:36:43,-82.4719,27.9478, 413.7, 7304,-11.2,-13.9,-12.4, 81, 90, 3.17,185,26.0
2024-09-26 11:36:44,-82.4719,27.9481, 413.4, 7309,-11.3,-13.9,-12.4, 81, 90, 3.16,185,26.0
2024-09-26 11:36:45,-82.4719,27.9483, 413.1, 7315,-11.3,-14.0,-12.5, 81, 90, 3.15,185,26.0
2024-09-26 11:36:46,-82.4719,27.9486, 412.8, 7321,-11.3,-14.0,-12.5, 81, 90, 3.14,185,26.1
2024-09-26 11:36:47,-82.4718,27.9488, 412.4, 7327,-11.3,-14.0,-12.5, 80, 90, 3.13,185,26.1
2024-09-26 11:36:48,-82.4718,27.9490, 412.1, 7333,-11.4,-14.1,-12.6, 80, 90, 3.13,185,26.1
2024-09-26 11:36:49,-82.4718,27.9493, 411.8, 7339,-11.4,-14.1,-12.6, 80, 90, 3.12,185,26.1
2024-09-26 11:36:50,-82.4718,27.9495, 411.5, 7345,-11.4,-14.2,-12.7, 80, 89, 3.11,184,26.1
2024-09-26 11:36:51,-82.4717,27.9498, 411.2, 7351,-11.5,-14.2,-12.7, 80, 89, 3.10,184,26.1
2024-09-26 11:36:52,-82.4717,27.9500, 410.9, 7357,-11.5,-14.3,-12.8, 80, 89, 3.09,184,26.1
2024-09-26 11:36:53,-82.4717,27.9502, 410.6, 7362,-11.5,-14.3,-12.8, 80, 89, 3.08,184,26.1
2024-09-26 11:36:54,-82.4717,27.9505, 410.3, 7368,-11.5,-14.4,-12.8, 80, 89, 3.07,184,26.1
2024-09-26 11:36:55,-82.4717,27.9507, 410.0, 7374,-11.6,-14.4,-12.9, 80, 89, 3.06,184,26.1
2024-09-26 11:36:56,-82.4716,27.9509, 409.7, 7380,-11.6,-14.4,-12.9, 80, 89, 3.06,184,26.1
2024-09-26 11:36:57,-82.4716,27.9512, 409.4, 7385,-11.6,-14.5,-12.9, 79, 89, 3.05,184,26.2
2024-09-26 11:36:58,-82.4716,27.9514, 409.1, 7390,-11.7,-14.5,-13.0, 79, 89, 3.04,184,26.2
2024-09-26 11:36:59,-82.4716,27.9517, 408.8, 7395,-11.7,-14.5,-13.0, 79, 89, 3.04,184,26.3
2024-09-26 11:37:00,-82.4716,27.9519, 408.5, 7400,-11.7,-14.6,-13.0, 79, 89, 3.03,184,26.3
2024-09-26 11:37:01,-82.4715,27.9521, 408.2, 7406,-11.8,-14.6,-13.1, 79, 89, 3.02,184,26.4
2024-09-26 11:37:02,-82.4715,27.9524, 407.9, 7411,-11.8,-14.6,-13.1, 79, 89, 3.02,184,26.5
2024-09-26 11:37:03,-82.4715,27.9526, 407.6, 7416,-11.8,-14.7,-13.1, 79, 89, 3.01,184,26.5
2024-09-26 11:37:04,-82.4715,27.9529, 407.4, 7422,-11.8,-14.7,-13.2, 79, 89, 3.00,184,26.6
2024-09-26 11:37:05,-82.4714,27.9531, 407.1, 7428,-11.9,-14.8,-13.2, 79, 89, 2.99,185,26.7
2024-09-26 11:37:06,-82.4714,27.9532, 406.8, 7434,-11.9,-14.8,-13.2, 79, 89, 2.98,185,26.7
2024-09-26 11:37:07,-82.4714,27.9536, 406.6, 7437,-11.9,-14.8,-13.3, 79, 89, 2.98,185,26.8
2024-09-26 11:37:08,-82.4714,27.9538, 406.1, 7445,-12.0,-14.8,-13.3, 79, 89, 2.98,185,26.9
2024-09-26 11:37:09,-82.4714,27.9541, 405.8, 7452,-12.0,-14.8,-13.3, 80, 89, 2.98,185,26.9
2024-09-26 11:37:10,-82.4713,27.9543, 405.5, 7458,-12.1,-14.9,-13.3, 80, 90, 2.98,185,27.0
2024-09-26 11:37:11,-82.4713,27.9545, 405.1, 7464,-12.1,-14.9,-13.3, 80, 90, 2.98,185,27.0
2024-09-26 11:37:12,-82.4713,27.9548, 404.8, 7470,-12.2,-14.9,-13.3, 80, 90, 2.98,185,27.1
2024-09-26 11:37:13,-82.4713,27.9550, 404.5, 7477,-12.2,-14.9,-13.3, 80, 91, 2.98,185,27.2
2024-09-26 11:37:14,-82.4712,27.9553, 404.2, 7482,-12.2,-14.9,-13.3, 81, 91, 2.98,185,27.2
2024-09-26 11:37:15,-82.4712,27.9555, 403.9, 7488,-12.3,-14.9,-13.3, 81, 91, 2.98,185,27.3
2024-09-26 11:37:16,-82.4712,27.9558, 403.6, 7494,-12.3,-14.9,-13.3, 81, 91, 2.99,185,27.4
2024-09-26 11:37:17,-82.4712,27.9560, 403.3, 7500,-12.4,-14.9,-13.3, 81, 92, 2.99,185,27.4
2024-09-26 11:37:18,-82.4711,27.9562, 403.0, 7505,-12.4,-14.9,-13.3, 81, 92, 2.99,185,27.4
2024-09-26 11:37:19,-82.4711,27.9565, 402.6, 7511,-12.4,-14.9,-13.3, 82, 92, 2.99,185,27.4
2024-09-26 11:37:20,-82.4711,27.9567, 402.3, 7518,-12.5,-14.9,-13.4, 82, 92, 2.98,185,27.4
2024-09-26 11:37:21,-82.4711,27.9570, 402.0, 7524,-12.5,-15.0,-13.4, 82, 93, 2.98,185,27.4
2024-09-26 11:37:22,-82.4710,27.9572, 401.7, 7530,-12.6,-15.0,-13.4, 82, 93, 2.97,185,27.3
2024-09-26 11:37:23,-82.4710,27.9575, 401.3, 7536,-12.6,-15.1,-13.5, 82, 93, 2.96,185,27.3
2024-09-26 11:37:24,-82.4710,27.9577, 401.0, 7543,-12.7,-15.1,-13.5, 82, 93, 2.96,185,27.3
2024-09-26 11:37:25,-82.4710,27.9579, 400.7, 7549,-12.7,-15.1,-13.5, 82, 93, 2.95,185,27.3
2024-09-26 11:37:26,-82.4709,27.9583, 400.4, 7554,-12.8,-15.2,-13.6, 82, 93, 2.94,185,27.3
2024-09-26 11:37:27,-82.4709,27.9584, 400.0, 7562,-12.9,-15.2,-13.6, 82, 93, 2.93,185,27.2
2024-09-26 11:37:28,-82.4709,27.9587, 399.8, 7565,-12.9,-15.3,-13.6, 82, 93, 2.93,185,27.2
